id,equity_amount,pledgee_id,pledgee_type,pledgor_id,pledgor_type,state,up_state
24175400,80.0,1490656.0,1,10615816,1,有效,
24175478,125.0,11473.0,1,515536,1,有效,
24175514,180.0,816880.0,1,111445,1,有效,
24176049,336.0,6706175.0,1,1173830,1,有效,
24176391,335.0,8164505.0,1,8164505,1,有效,2.0
24176701,39.0,22156503.0,1,61249,1,有效,
24176728,317.0,2075739.0,1,201123210,1,有效,
24177175,720.0,2846095.0,1,5210532,1,有效,
24177438,295.0,5227681.0,1,15383562,1,有效,
24177999,40.0,8420049.0,1,810128,1,有效,2.0
24178150,180.0,816880.0,1,111445,1,有效,
24178271,29.0,5256.0,1,9963946,1,有效,2.0
24178521,145.0,28494.0,1,28494,1,有效,2.0
24179120,851.4,137776.0,1,4566782,1,有效,
24179134,250.0,799836.0,1,1211547,1,有效,
24179600,-1.0,17276906.0,1,4040,1,有效,2.0
24179693,640.0,142931.0,1,130612,1,有效,
24179984,100.0,136117.0,1,0,1,有效,2.0
24179985,500.0,136117.0,1,0,1,有效,2.0
24180074,12.0,542359.0,1,0,1,有效,2.0
24180409,1803.6,83971.0,1,48623,1,有效,2.0
24180494,11.088,57597.0,1,3974162,1,有效,
24180748,50.0,2920695.0,1,0,1,有效,2.0
24181100,9000.0,1985942.0,1,535201,1,有效,2.0
24181101,1000.0,346239.0,1,535201,1,有效,2.0
24181102,1000.0,104534.0,1,535201,1,有效,2.0
24181197,900.0,92717.0,1,133984,1,有效,
24181339,10.0,898845.0,1,2987298,1,有效,2.0
24181340,45.0,898845.0,1,5597,1,有效,2.0
24181563,360.0,6621337.0,1,0,1,有效,2.0
24182188,122.74,2127910.0,1,0,1,有效,2.0
24182377,1750.0,6401077.0,1,1398862,1,有效,
24182516,51.0,1491639.0,1,3046428,1,有效,
24182679,25.5,118433.0,1,3046428,1,有效,
24183063,240.0,47106.0,1,11545307,1,有效,
24183367,120.0,12452247.0,1,0,1,有效,2.0
24183432,200.0,4544425.0,1,4665407,1,有效,
24183577,198.3,11493612.0,1,0,1,有效,2.0
24183579,99.6,11493612.0,1,12328530,1,有效,
24183596,588.0,17682.0,1,6930376,1,有效,
24183648,80.0,1600875.0,1,3755236,1,有效,2.0
24183973,122.74,2127910.0,1,0,1,有效,2.0
24184194,560.0,645095.0,1,3932817,1,有效,
24184382,158.55,317919.0,1,2318760,1,有效,2.0
24184383,198.94,172186.0,1,2318760,1,有效,2.0
24184384,249.018,2318759.0,1,2318760,1,有效,2.0
24184385,420.0,2444828.0,1,2318760,1,有效,2.0
24184706,67.2,7165301.0,1,0,1,有效,2.0
24184707,81.6,578571.0,1,0,1,有效,2.0
24184708,25.2,274015.0,1,0,1,有效,2.0
24185296,1911.3,1885063.0,1,16291004,1,有效,
24185306,180.0,671572.0,1,5599439,1,有效,
24185598,29.6352,4772930.0,1,2067,1,有效,
24185849,10.0,73017.0,1,91222,1,有效,
24185872,100.0,720377.0,1,116300,1,有效,
24186072,2750.0,10955557.0,1,0,1,有效,2.0
24186599,33.4,2241807.0,1,49189,1,有效,
24186853,400.0,2436873.0,1,2214,1,有效,
24187395,37.594,2935719.0,1,11624792,1,有效,
24187692,113.6302,2323466.0,1,3894935,1,有效,2.0
24188265,515.1,5597160.0,1,1757,1,有效,
24188536,50.0,487972.0,1,0,1,有效,2.0
24188593,2880.0,4222511.0,1,2299,1,有效,
24189035,50.0,3677865.0,1,4474617,1,有效,
24189470,15.0,569057.0,1,134749,1,有效,2.0
24189473,25.0,580360.0,1,134749,1,有效,2.0
24189474,15.0,17279796.0,1,134749,1,有效,2.0
24189475,25.0,847256.0,1,134749,1,有效,2.0
24190280,3.0,2935070.0,1,0,1,有效,2.0
24190461,600.0,316238.0,1,62274,1,有效,2.0
24190562,100.0,8765966.0,1,1498827,1,有效,
24190738,2494.0,1648799.0,1,0,1,有效,2.0
24191556,600.0,2250882.0,1,168033,1,有效,
24192499,40.0,3096556.0,1,984224,1,有效,2.0
24192700,567.12,207374.0,1,139985827,1,有效,2.0
24192812,100.0,1434712.0,1,118829010,1,有效,
24193073,7.5,19138.0,1,0,1,有效,2.0
24193074,7.5,1636585.0,1,0,1,有效,2.0
24193430,836.0,9603675.0,1,103545,1,有效,2.0
24193720,1470.0,1255012.0,1,1227787,1,有效,
24193745,55.0,4927763.0,1,3398512,1,有效,
24193893,540.0,1221870.0,1,2394008,1,有效,
24194066,20.0,793719.0,1,208104,1,有效,
24194176,3315.7142,3456355.0,1,761958,1,有效,2.0
24194240,10.0,588305.0,1,100720,1,有效,
24194313,1065.0,6618.0,1,10698400,1,有效,2.0
24194384,1800.0,2052802.0,1,109154,1,有效,
24195496,200.0,2785479.0,1,6182101,1,有效,2.0
24195747,40.0,389885.0,1,389885,1,有效,2.0
24196042,175.0,16551719.0,1,5594023,1,有效,2.0
24196043,25.0,511372.0,1,5594023,1,有效,2.0
24196490,2400.0,4519589.0,1,13135577,1,有效,
24196651,100.0,300033.0,1,77597,1,有效,2.0
24196652,23.0,300033.0,1,27919761,1,有效,
24196723,15.0,8378856.0,1,54863,1,有效,
24196724,5.0,8378856.0,1,5428150,1,有效,
24196727,50.0,2767320.0,1,167930,1,有效,
24197298,200.0,355774.0,1,0,1,有效,2.0
24197531,80.0,588305.0,1,100720,1,有效,2.0
24198104,164.2886,111192.0,1,0,1,有效,2.0
24198229,40.0,34820.0,1,28354475,1,有效,
24199287,391.5,2064441.0,1,3931150,1,有效,
24199288,319.0,2064441.0,1,25962875,1,有效,
24199529,99.0,51215.0,1,41843,1,有效,
24199682,100.0,10771659.0,1,10229434,1,有效,2.0
24199814,155.0,58465.0,1,5355332,1,有效,2.0
24199815,118.0,1614398.0,1,5355332,1,有效,2.0
24199816,89.0,228225.0,1,5355332,1,有效,2.0
24199817,270.0,73882.0,1,5355332,1,有效,2.0
24199883,250.0,144833.0,1,6223,1,有效,
24200049,300.0,790561.0,1,0,1,有效,
24200050,300.0,790561.0,1,15165006,1,有效,
24200051,300.0,790561.0,1,14743554,1,有效,
24200234,132.35,584574.0,1,1391,1,有效,
24200298,52.5,2562683.0,1,66986,1,有效,2.0
24200305,30.0,354639.0,1,84951,1,有效,2.0
24200306,30.0,354639.0,1,9450771,1,有效,2.0
24200408,500.0,1358957.0,1,1444567,1,有效,2.0
24200498,150.0,4623.0,1,76798,1,有效,
24201401,45.0,5344464.0,1,2807130,1,有效,2.0
24202003,12.0,12554787.0,1,2914409,1,有效,2.0
24202004,20.0,12554787.0,1,16558996,1,有效,2.0
24202005,12.0,12554787.0,1,6601465,1,有效,2.0
24202006,12.0,12554787.0,1,288662,1,有效,2.0
24202007,12.0,12554787.0,1,8187503,1,有效,2.0
24202205,216.0,3904983.0,1,0,1,有效,2.0
24203068,72.0,92717.0,1,133984,1,有效,2.0
24203124,600.0,1954381.0,1,220287,1,有效,2.0
24203125,1350.0,1954381.0,1,113318,1,有效,2.0
24204031,400.0,975011.0,1,227300,1,有效,2.0
24204457,180.0,1237.0,1,3258790,1,有效,2.0
24204933,55.0,800414.0,1,1421995,1,有效,2.0
24205879,600.0,202117.0,1,92004,1,有效,2.0
24205895,20.0,150655.0,1,3346995,1,有效,2.0
24205956,350.0,78732.0,1,78732,1,有效,2.0
24206012,600.0,115248.0,1,794964,1,有效,2.0
24206691,200.0,6474533.0,1,112351814,1,有效,2.0
24206973,87.675,9070017.0,1,7319037,1,有效,2.0
24206974,87.675,9070017.0,1,2899023,1,有效,2.0
24207865,50.0,2767320.0,1,167930,1,有效,2.0
24207954,16.2,770169.0,1,0,1,有效,2.0
24208221,-1.0,897674.0,1,0,1,有效,2.0
24208303,120.0,135496.0,1,1247934,1,有效,2.0
24208312,24.9,627102.0,1,44167,1,有效,2.0
24208541,500.0,995597.0,1,1079895,1,有效,2.0
24209073,150.0,4718546.0,1,8001068,1,有效,2.0
24209457,1215.2215,6212454.0,1,0,1,有效,2.0
24209555,48.0,23223528.0,1,0,1,有效,2.0
24209814,300.0,8601.0,1,257563,1,有效,2.0
24210052,312.5,85270.0,1,9935023,1,有效,2.0
24210130,50.0,527980.0,1,527983,1,有效,2.0
24211078,160.0,15197495.0,1,1307086,1,有效,2.0
24211606,115.0,3864.0,1,47446651,1,有效,2.0
24211987,300.02,663884.0,1,7983,1,有效,2.0
24212128,480.0,2294.0,1,2294,1,有效,2.0
24212511,2112.0,9195036.0,1,4366059,1,有效,2.0
24212807,1020.0,1677378.0,1,6886313,1,有效,2.0
24213365,90.0,3230.0,1,1975809,1,有效,2.0
24213686,7.5,9005141.0,1,14066554,1,有效,2.0
24213687,7.5,9005141.0,1,11177627,1,有效,2.0
24214235,5.0,5736543.0,1,0,1,有效,2.0
24214952,640.0,125007.0,1,507655,1,有效,2.0
24214953,480.0,9741299.0,1,507655,1,有效,2.0
24214954,800.0,44028.0,1,507655,1,有效,2.0
24215424,298.0,1540464.0,1,461358,1,有效,2.0
24215568,3.7338,144688.0,1,177183738,1,有效,2.0
24215569,3.9056,7569927.0,1,177183738,1,有效,2.0
24215570,16.298,128243.0,1,177183738,1,有效,2.0
24215571,55.0789,100785.0,1,177183738,1,有效,2.0
24215572,9.7468,1138413.0,1,177183738,1,有效,2.0
24215573,9.4719,1994489.0,1,177183738,1,有效,2.0
24215574,3.6192,16555525.0,1,177183738,1,有效,2.0
24215575,16.298,5091995.0,1,177183738,1,有效,2.0
24215576,6.265,2986754.0,1,177183738,1,有效,2.0
24215577,18.1077,2459118.0,1,177183738,1,有效,2.0
24215578,5.8526,272156.0,1,177183738,1,有效,2.0
24215579,6.8262,656724.0,1,177183738,1,有效,2.0
24215580,4.3523,1799252.0,1,177183738,1,有效,2.0
24215721,20.0,3178451.0,1,59517,1,有效,2.0
24216117,183.6,34273.0,1,2823858,1,有效,2.0
24216118,526.3,34273.0,1,1835592,1,有效,2.0
24216119,514.1,34273.0,1,408503,1,有效,2.0
24216160,51.0,12640.0,1,74570574,1,有效,2.0
24216164,22556.25,54616.0,1,373426,1,有效,2.0
24216167,1040.0,15009053.0,1,0,1,有效,2.0
24216808,1.0,7102382.0,1,130592,1,有效,2.0
24216921,2000.0,34352.0,1,127931808,1,有效,2.0
24216930,534.2,7019746.0,1,40136,1,有效,2.0
24217132,150.0,160533.0,1,160534,1,有效,2.0
24217930,-1.0,556503.0,1,0,1,有效,2.0
24218919,200.0,15506009.0,1,906699,1,有效,2.0
24219225,215.0,303638.0,1,10965998,1,有效,2.0
24219226,86.0,303638.0,1,1317154,1,有效,2.0
24220225,400.0,3234664.0,1,2163177,1,有效,2.0
24220238,20.0,258969.0,1,807225,1,有效,2.0
24220266,2072.0,2818200.0,1,1193361,1,有效,2.0
24220798,59.925,3004949.0,1,25252750,1,有效,2.0
24221030,200.0,1058398.0,1,4225567,1,有效,2.0
24221265,1850.0,6749168.0,1,180308469,1,有效,2.0
24221739,2222.0,177035.0,1,19088,1,有效,2.0
24221752,84.0,217672.0,1,68558,1,有效,2.0
24221916,750.0,11785.0,1,9089439,1,有效,2.0
24221975,120.0,7452.0,1,4258813,1,有效,2.0
24222282,1000.0,4566012.0,1,0,1,有效,2.0
24222283,4000.0,1612211.0,1,179323062,1,有效,2.0
24223567,66.66,83850.0,1,76903,1,有效,2.0
24223594,200.0,1157476.0,1,1117,1,有效,2.0
24223737,-1.0,187717.0,1,45044,1,有效,2.0
24223738,-1.0,281562.0,1,45044,1,有效,2.0
24223780,163.807786,2101544.0,1,73874,1,有效,2.0
24223924,-1.0,178400.0,1,0,1,有效,2.0
24224369,200.0,248599.0,1,5345443,1,有效,2.0
24224593,200.0,2867685.0,1,992821,1,有效,2.0
24224669,2125.0,263724.0,1,67922,1,有效,2.0
24224670,425.0,263724.0,1,0,1,有效,2.0
24224914,210.0,92513.0,1,1009676,1,有效,2.0
24225064,181.125,1164712.0,1,1144699,1,有效,2.0
24225065,181.125,1191480.0,1,1144699,1,有效,2.0
24225266,20.0,389876.0,1,15301285,1,有效,2.0
24225342,100.0,14368838.0,1,20638334,1,有效,2.0
24225782,250.0,96218.0,1,215673621,1,有效,2.0
24225783,250.0,9172889.0,1,215673621,1,有效,2.0
24226485,35.3963,1169651.0,1,1169045,1,有效,2.0
24226553,300.0,4802209.0,1,682912,1,有效,2.0
24226825,16.298,5091995.0,1,177183738,1,有效,2.0
24226862,53.7386,609405.0,1,965737,1,有效,2.0
24226863,27.8941,41263.0,1,965737,1,有效,2.0
24227067,25.5,12522.0,1,344263,1,有效,2.0
24227529,100.0,1990832.0,1,20120186,1,有效,2.0
24227568,400.0,3426841.0,1,4566229,1,有效,2.0
24227717,110.0,1448634.0,1,7417004,1,有效,2.0
24227735,50.0,281017.0,1,816648,1,有效,2.0
24227736,145.0,281017.0,1,2154621,1,有效,2.0
24227797,2.9449,44250.0,1,0,1,有效,2.0
24227803,5.4092,514832.0,1,0,1,有效,2.0
24228287,70.0,2883.0,1,2184820,1,有效,2.0
24228456,920.0,2052546.0,1,0,1,有效,2.0
24228457,1080.0,19213224.0,1,0,1,有效,2.0
24228776,245.0,3573838.0,1,84847,1,有效,2.0
24228794,40.0,68172.0,1,1196955,1,有效,2.0
24228795,40.0,63498.0,1,1196955,1,有效,2.0
24228796,40.0,909678.0,1,1196955,1,有效,2.0
24228797,40.0,214336.0,1,1196955,1,有效,2.0
24229093,6739.2,4622987.0,1,200300296,1,有效,2.0
24229115,400.0,455374.0,1,81639,1,有效,2.0
24230637,1016.0,197855.0,1,150594435,1,有效,2.0
24230850,20.0,258969.0,1,807225,1,有效,2.0
24230874,51.0,81839.0,1,74834,1,有效,2.0
24231283,4650.0,9703082.0,1,133947530,1,有效,2.0
24231796,12.38,884028.0,1,3354531,1,有效,2.0
24232663,100.0,110936.0,1,8164805,1,有效,2.0
24232666,-1.0,9037253.0,1,4393926,1,有效,2.0
24232667,-1.0,9037253.0,1,2186424,1,有效,2.0
24232882,700.0,896114.0,1,229724,1,有效,2.0
24232884,1000.0,3410483.0,1,896114,1,有效,2.0
24232885,200.0,3410483.0,1,454332,1,有效,2.0
24233091,40.0,3073830.0,1,298,1,有效,2.0
24233431,120.0,5762020.0,1,5762019,1,有效,2.0
24233563,15.0,5859430.0,1,11197039,1,有效,2.0
24233564,10.0,5859430.0,1,386616,1,有效,2.0
24233713,10.0,1679406.0,1,364261,1,有效,2.0
24234202,1100.0,28933.0,1,1414913,1,有效,2.0
24234891,163.0805,278049.0,1,1399653,1,有效,2.0
24235136,5000.0,105487.0,1,109305,1,有效,2.0
24235919,245.28,404824.0,1,252197,1,有效,2.0
24237762,500.0,719891.0,1,47445,1,有效,2.0
24237988,660.0,148087.0,1,1601,1,有效,2.0
24238036,110.0,4860154.0,1,146037,1,有效,2.0
24238037,385.0,4860154.0,1,123835,1,有效,2.0
24238190,51.0,4165367.0,1,4555407,1,有效,2.0
24238448,150.0,68571.0,1,32465,1,有效,2.0
24238554,14.5,670266.0,1,8926648,1,有效,2.0
24239352,2.0,6583340.0,1,43852964,1,有效,2.0
24239585,450.0,511387.0,1,40943,1,有效,2.0
24239586,450.0,511387.0,1,1138,1,有效,2.0
24239653,350.0,10948.0,1,10826903,1,有效,2.0
24239723,40.0,5464187.0,1,877029,1,有效,2.0
24239724,200.0,5464187.0,1,1217470,1,有效,2.0
24239726,-1.0,12802.0,1,21206549,1,有效,2.0
24240639,60.0,250210.0,1,1252928,1,有效,2.0
24241729,15.3,1616029.0,1,2200278,1,有效,2.0
24241799,500.0,1480.0,1,2387683,1,有效,2.0
24242011,11.3168,224480.0,1,0,1,有效,2.0
24242012,216.0,539848.0,1,514724,1,有效,2.0
24242013,18.0,539848.0,1,258296,1,有效,2.0
24242014,18.0,539848.0,1,292770,1,有效,2.0
24242015,9.0,539848.0,1,4955731,1,有效,2.0
24242016,9.0,539848.0,1,8142,1,有效,2.0
24242067,6510.0,9703082.0,1,133947530,1,有效,2.0
24242321,600.0,31842.0,1,4438554,1,有效,2.0
24242740,500.0,918601.0,1,0,1,有效,2.0
24243031,500.0,9320155.0,1,286507,1,有效,2.0
24243485,-1.0,802016.0,1,0,1,有效,2.0
24244055,193.9,1509416.0,1,465854,1,有效,2.0
24244098,9.0,7650743.0,1,5157703,1,有效,2.0
24244099,6.0,12134289.0,1,5157703,1,有效,2.0
24244299,198.7419,53419.0,1,10529758,1,有效,2.0
24244303,203.8378,53419.0,1,5351943,1,有效,2.0
24244304,30.5757,53419.0,1,0,1,有效,2.0
24244324,20.3838,50659.0,1,0,1,有效,2.0
24246081,10.0,30123.0,1,836991,1,有效,2.0
24247046,278.095,626098.0,1,880,1,有效,2.0
24247425,82.5,49889.0,1,2739175,1,有效,2.0
24247685,20.4,9874718.0,1,139985827,1,有效,2.0
24247686,15.3,18441367.0,1,139985827,1,有效,2.0
24247687,35.7,4480251.0,1,139985827,1,有效,2.0
24247688,209.1,661570.0,1,139985827,1,有效,2.0
24247689,96.9,2112673.0,1,139985827,1,有效,2.0
24247690,35.7,4528131.0,1,139985827,1,有效,2.0
24247691,61.2,8371160.0,1,139985827,1,有效,2.0
24247692,35.7,690250.0,1,139985827,1,有效,2.0
24247928,220.0,577410.0,1,3907991,1,有效,2.0
24248142,676.0,1835340.0,1,8727429,1,有效,2.0
24248572,276.5188,48437.0,1,598,1,有效,2.0
24248573,214.2924,48437.0,1,598,1,有效,2.0
24249107,300.0,9404546.0,1,60272,1,有效,2.0
24249119,3400.0,246865.0,1,7648465,1,有效,2.0
24249189,3.0,2751311.0,1,0,1,有效,2.0
24249202,925.0,473363.0,1,548344,1,有效,2.0
24249247,200.0,780930.0,1,96122,1,有效,2.0
24249261,84.0,353853.0,1,20973130,1,有效,2.0
24249262,600.0,14061673.0,1,60213271,1,有效,2.0
24249415,18.0,9310153.0,1,1036264,1,有效,2.0
24249416,9.0,84897.0,1,1036264,1,有效,2.0
24249541,430.0,19852.0,1,27260251,1,有效,2.0
24249557,87.675,9070017.0,1,7319037,1,有效,2.0
24249558,87.675,9070017.0,1,2899023,1,有效,2.0
24250321,95.0,3926.0,1,840749,1,有效,2.0
24250531,75.0,297853.0,1,123896,1,有效,2.0
24250941,-1.0,476740.0,1,0,1,有效,2.0
24250948,150.0,551587.0,1,1654,1,有效,2.0
24251196,650.0,624624.0,1,2800065,1,有效,2.0
24251224,1349.76,288169.0,1,103551,1,有效,2.0
24251250,57.5,458705.0,1,7191,1,有效,2.0
24251251,126.5,458705.0,1,1911,1,有效,2.0
24251486,304.0,746847.0,1,0,1,有效,2.0
24253036,272.0,157849.0,1,238914,1,有效,2.0
24253279,2494.0,1648799.0,1,382332,1,有效,2.0
24253281,2425.0,1648799.0,1,0,1,有效,2.0
24253399,608.0,144672.0,1,123499,1,有效,2.0
24253870,500.0,130267.0,1,14273961,1,有效,2.0
24253943,980.0,88526.0,1,433549,1,有效,2.0
24253957,120.0,7452.0,1,538433,1,有效,2.0
24254267,230.0,105808.0,1,57291,1,有效,2.0
24254268,222.3,105808.0,1,0,1,有效,2.0
24254269,961.52,19231463.0,1,97486,1,有效,2.0
24254302,488.4792,156818.0,1,183098442,1,有效,2.0
24254437,811.04,4191574.0,1,1223435,1,有效,
24254438,701.5496,1996838.0,1,4191480,1,有效,2.0
24255036,945.0,58320.0,1,152304,1,有效,2.0
24255674,2640.0,144376.0,1,42250,1,有效,2.0
24255733,250.0,5979493.0,1,337826,1,有效,2.0
24255921,200.0,135983.0,1,3191598,1,有效,2.0
24256151,40.0,13815756.0,1,15099195,1,有效,2.0
24257110,1000.0,1142506.0,1,163261,1,有效,2.0
24257149,18000.0,650379.0,1,8382737,1,有效,2.0
24257313,700.0,33732.0,1,1269083,1,有效,2.0
24257314,50.0,33732.0,1,31538,1,有效,2.0
24257449,2.1282,1170269.0,1,767675,1,有效,2.0
24258107,-1.0,26184.0,1,0,1,有效,2.0
24258198,200.0,42474.0,1,6681574,1,有效,2.0
24258528,120.0,6993.0,1,1252928,1,有效,2.0
24258861,338.0,432295.0,1,0,1,有效,2.0
24259035,0.3,2400037.0,1,1379,1,有效,2.0
24259181,671.54,228593.0,1,488180,1,有效,2.0
24259221,900.0,11031060.0,1,11031060,1,有效,2.0
24259958,3.0,2715457.0,1,424471,1,有效,2.0
24260347,-1.0,76944.0,1,0,1,有效,2.0
24260590,-1.0,44689.0,1,0,1,有效,2.0
24260602,480.0,2187459.0,1,134106,1,有效,2.0
24260867,3150.0,9703082.0,1,133947530,1,有效,2.0
24260875,800.0,346347.0,1,1294930,1,有效,2.0
24260916,35.0,2203108.0,1,149879641,1,有效,2.0
24261253,13.0,272746.0,1,1874847,1,有效,2.0
24261288,100.0,274198.0,1,6468813,1,有效,2.0
24261304,240.11,15628146.0,1,59356,1,有效,2.0
24261305,541.14,15628147.0,1,59356,1,有效,2.0
24261306,120.05,716924.0,1,59356,1,有效,2.0
24261308,120.05,1256079.0,1,59356,1,有效,2.0
24262133,137.5,146609.0,1,2570,1,有效,2.0
24262134,137.5,491719.0,1,2570,1,有效,2.0
24262305,57.5,458705.0,1,7191,1,有效,2.0
24262306,126.5,458705.0,1,1911,1,有效,2.0
24262598,275.0,190159.0,1,890421,1,有效,2.0
24262781,300.0,6578227.0,1,316057,1,有效,2.0
24263058,90.0,11330752.0,1,41808,1,有效,2.0
24263212,3000.0,1078922.0,1,13715345,1,有效,2.0
24263254,490.0,10607564.0,1,10793896,1,有效,2.0
24263259,50.0,1065118.0,1,8166461,1,有效,2.0
24263261,85.0,1030908.0,1,2436429,1,有效,2.0
24263263,40.0,868983.0,1,864194,1,有效,2.0
24263513,36.729,34641528.0,1,1292,1,有效,2.0
24263514,367.2899,1337237.0,1,0,1,有效,2.0
24263515,73.458,1337237.0,1,1292,1,有效,2.0
24263566,173.36,665581.0,1,392955,1,有效,2.0
24263709,71.5,34135905.0,1,896078,1,有效,2.0
24264452,560.0,772774.0,1,5523857,1,有效,2.0
24264453,100.0,772774.0,1,138361,1,有效,2.0
24264826,-1.0,63875.0,1,0,1,有效,2.0
24265410,102.2727,2826855.0,1,0,1,有效,2.0
24266068,10.0,280309.0,1,7260009,1,有效,2.0
24266069,30.0,280309.0,1,1594,1,有效,2.0
24266070,10.0,280309.0,1,1565,1,有效,2.0
24266071,10.0,280309.0,1,2966893,1,有效,2.0
24266072,20.0,280309.0,1,100243,1,有效,2.0
24266102,2000.0,2841899.0,1,4572391,1,有效,2.0
24266104,19.0,4067007.0,1,164581,1,有效,2.0
24266406,9.2164,20364296.0,1,0,1,有效,2.0
24267122,99.0,33867209.0,1,0,1,有效,2.0
24267411,273.33,163752.0,1,2699934,1,有效,2.0
24267446,39.36,3070034.0,1,41438,1,有效,2.0
24267447,19.68,220533.0,1,41438,1,有效,2.0
24267535,44.44444,1264808.0,1,221220139,1,有效,2.0
24267559,890.0,4194366.0,1,9622277,1,有效,2.0
24268273,18.1077,2459118.0,1,177183738,1,有效,2.0
24269300,40.0,19230434.0,1,55609,1,有效,2.0
24269388,76.5,21895726.0,1,8957686,1,有效,2.0
24269672,3000.0,7437.0,1,205521587,1,有效,2.0
24269732,1980.0,135953.0,1,5886749,1,有效,2.0
24269828,120.0,18351620.0,1,0,1,有效,2.0
24269829,180.0,18351620.0,1,0,1,有效,2.0
24269882,4500.0,18870367.0,1,272458,1,有效,2.0
24269992,45.0,5344464.0,1,2807130,1,有效,2.0
24270198,1909.8,674359.0,1,64600,1,有效,2.0
24270639,460.0,213332.0,1,12693975,1,有效,2.0
24270784,22.0,1283287.0,1,3449,1,有效,2.0
24271016,150.0,7623926.0,1,118781,1,有效,2.0
24271192,200.0,3426841.0,1,4566229,1,有效,2.0
24271206,363.0,1146971.0,1,1146972,1,有效,2.0
24271380,204.0,66619.0,1,1078013,1,有效,2.0
24271673,0.42,864993.0,1,208461,1,有效,2.0
24271903,200.0,398802.0,1,0,1,有效,2.0
24271906,6120.000882,7019782.0,1,53573445,1,有效,2.0
24272260,9800.0,604619.0,1,154014,1,有效,2.0
24272947,2618.0,2415756.0,1,2415756,1,有效,2.0
24273242,20.0,1098363.0,1,224946196,1,有效,2.0
24273291,1800.0,10754282.0,1,0,1,有效,2.0
24273566,200.0,346239.0,1,2049360,1,有效,2.0
24273694,1200.0,24605766.0,1,6881550,1,有效,2.0
24273695,800.0,24605766.0,1,15676301,1,有效,2.0
24274090,60.0,12464.0,1,8600362,1,有效,2.0
24274091,90.0,12464.0,1,11551702,1,有效,2.0
24274092,120.0,12464.0,1,1104769,1,有效,2.0
24274164,250.0,1348906.0,1,15693,1,有效,2.0
24274165,250.0,1348906.0,1,87406,1,有效,2.0
24274377,4.4,5473121.0,1,1005550,1,有效,2.0
24274451,510.0,169544.0,1,7835399,1,有效,2.0
24274964,700.0,112777.0,1,0,1,有效,2.0
24275053,2.834,6077770.0,1,8759845,1,有效,2.0
24275060,198.0,29859.0,1,1746636,1,有效,2.0
24275616,30.0,5060484.0,1,2335248,1,有效,2.0
24276116,208.0,2506.0,1,35972,1,有效,2.0
24276534,160.0,44155.0,1,6897625,1,有效,2.0
24276537,126.0,689984.0,1,117343321,1,有效,2.0
24276540,125.0,8397550.0,1,0,1,有效,2.0
24276541,255.0,294962.0,1,70474210,1,有效,2.0
24276610,5.0,85415.0,1,8759571,1,有效,2.0
24276611,5.0,8759571.0,1,85415,1,有效,2.0
24276997,375.0,780248.0,1,676080,1,有效,2.0
24276998,125.0,780248.0,1,78021060,1,有效,2.0
24278646,4410.0,9703082.0,1,133947530,1,有效,2.0
24279302,117.3,879277.0,1,4886,1,有效,2.0
24279303,112.7,879277.0,1,173823,1,有效,2.0
24279323,6.0,1348031.0,1,325819,1,有效,2.0
24279954,200.0,1604253.0,1,40196654,1,有效,2.0
24280075,800.0,230982.0,1,15816198,1,有效,2.0
24280712,67.5,1490656.0,1,10615816,1,有效,2.0
24280713,67.5,131910.0,1,10615816,1,有效,2.0
24280735,200.0,17728017.0,1,4043988,1,有效,2.0
24281027,5.0,519441.0,1,0,1,有效,2.0
24281064,10000.0,42879.0,1,11093,1,有效,2.0
24281352,-1.0,192885.0,1,0,1,有效,2.0
24281372,100.99,3726.0,1,122380739,1,有效,2.0
24281871,275.0,146609.0,1,2570,1,有效,2.0
24281872,275.0,491719.0,1,2570,1,有效,2.0
24281982,130.0,421094.0,1,41383,1,有效,2.0
24282009,150.0,29805732.0,1,137593766,1,有效,2.0
24282017,212.8,17281441.0,1,160883,1,有效,2.0
24282669,1100.0,10426.0,1,6497961,1,有效,2.0
24283058,2234.4,17281441.0,1,160883,1,有效,2.0
24283242,850.0,114630.0,1,61621501,1,有效,2.0
24283435,964.86,2831.0,1,19378085,1,有效,2.0
24283570,130.0,2958108.0,1,1228189,1,有效,2.0
24283593,50.0,1012511.0,1,1012511,1,有效,2.0
24283785,360.0,39388.0,1,4650726,1,有效,2.0
24283962,290.0,252529.0,1,0,1,有效,2.0
24283976,1960.0,290994.0,1,898768,1,有效,2.0
24284235,360.0,6621337.0,1,0,1,有效,2.0
24284700,500.0,388936.0,1,774125,1,有效,2.0
24284860,213.3328,110516.0,1,948725,1,有效,2.0
24285036,600.0,21296031.0,1,1446412,1,有效,2.0
24285037,200.0,21296031.0,1,56789,1,有效,2.0
24285436,1000.0,10636018.0,1,297271,1,有效,2.0
24285437,1000.0,10636018.0,1,26498577,1,有效,2.0
24285438,980.0,5603060.0,1,3226,1,有效,2.0
24286178,0.42,4976704.0,1,208461,1,有效,2.0
24286213,150.0,1846294.0,1,165849,1,有效,2.0
24287238,1500.0,632411.0,1,207643,1,有效,2.0
24287522,175.0,6403281.0,1,11996663,1,有效,2.0
24287626,222.5,105808.0,1,186356,1,有效,2.0
24287692,30.03,386897.0,1,40102633,1,有效,2.0
24288070,2000.0,2278386.0,1,186303,1,有效,2.0
24288340,-1.0,158998.0,1,0,1,有效,2.0
